run_id,benchmark,learner,seed,kind,probe_episode,observation,action,proxy_reward,latent_state,intended_reward
run-068a2f7ebbbd341c,factorial,ppo,2,combined,57,2,0,1.0,1,0.0
run-068a2f7ebbbd341c,factorial,ppo,2,combined,58,2,0,1.0,1,0.0
run-068a2f7ebbbd341c,factorial,ppo,2,combined,59,2,1,1.0,0,0.0
run-068a2f7ebbbd341c,factorial,ppo,2,combined,60,2,0,0.0,0,1.0
run-068a2f7ebbbd341c,factorial,ppo,2,combined,61,2,0,1.0,1,0.0
run-068a2f7ebbbd341c,factorial,ppo,2,combined,62,2,0,1.0,1,0.0
run-068a2f7ebbbd341c,factorial,ppo,2,combined,63,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,0,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,1,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,2,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,3,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,4,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,5,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,6,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,7,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,8,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,9,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,10,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,11,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,12,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,13,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,14,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,15,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,16,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,17,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,18,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,19,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,20,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,21,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,22,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,23,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,24,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,25,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,26,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,27,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,28,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,29,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,30,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,31,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,32,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,33,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,34,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,35,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,36,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,37,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,38,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,39,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,40,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,41,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,42,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,43,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,44,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,45,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,46,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,47,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,48,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,49,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,50,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,51,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,52,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,53,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,54,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,55,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,56,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,57,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,58,2,0,0.0,0,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,59,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,60,2,0,1.0,1,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,61,2,1,0.0,1,1.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,62,2,1,1.0,0,0.0
run-54b14c0ce502aee8,factorial,ppo,3,combined,63,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,0,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,1,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,2,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,3,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,4,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,5,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,6,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,7,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,8,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,9,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,10,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,11,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,12,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,13,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,14,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,15,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,16,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,17,2,1,0.0,1,1.0
run-5c66a41965620516,factorial,ppo,4,combined,18,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,19,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,20,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,21,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,22,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,23,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,24,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,25,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,26,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,27,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,28,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,29,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,30,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,31,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,32,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,33,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,34,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,35,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,36,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,37,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,38,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,39,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,40,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,41,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,42,2,1,0.0,1,1.0
run-5c66a41965620516,factorial,ppo,4,combined,43,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,44,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,45,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,46,2,1,0.0,1,1.0
run-5c66a41965620516,factorial,ppo,4,combined,47,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,48,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,49,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,50,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,51,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,52,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,53,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,54,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,55,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,56,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,57,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,58,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,59,2,1,0.0,1,1.0
run-5c66a41965620516,factorial,ppo,4,combined,60,2,0,1.0,1,0.0
run-5c66a41965620516,factorial,ppo,4,combined,61,2,0,0.0,0,1.0
run-5c66a41965620516,factorial,ppo,4,combined,62,2,1,1.0,0,0.0
run-5c66a41965620516,factorial,ppo,4,combined,63,2,0,0.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,0,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,1,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,2,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,3,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,4,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,5,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,6,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,7,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,8,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,9,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,10,0,0,0.0,1,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,11,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,12,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,13,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,14,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,15,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,16,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,17,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,18,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,19,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,20,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,21,0,0,0.0,1,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,22,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,23,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,24,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,25,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,26,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,27,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,28,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,29,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,30,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,31,0,0,0.0,1,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,32,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,33,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,34,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,35,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,36,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,37,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,38,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,39,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,40,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,41,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,42,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,43,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,44,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,45,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,46,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,47,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,48,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,49,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,50,0,0,0.0,1,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,51,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,52,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,53,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,54,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,55,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,56,0,0,1.0,0,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,57,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,58,0,0,0.0,1,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,59,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,60,0,1,1.0,1,1.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,61,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,62,0,1,0.0,0,0.0
run-cdec09d61bf12a6f,matched,ppo,0,combined,63,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,0,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,1,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,2,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,3,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,4,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,5,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,6,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,7,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,8,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,9,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,10,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,11,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,12,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,13,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,14,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,15,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,16,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,17,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,18,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,19,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,20,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,21,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,22,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,23,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,24,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,25,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,26,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,27,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,28,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,29,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,30,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,31,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,32,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,33,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,34,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,35,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,36,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,37,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,38,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,39,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,40,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,41,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,42,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,43,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,44,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,45,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,46,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,47,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,48,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,49,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,50,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,51,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,52,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,53,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,54,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,55,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,56,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,57,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,58,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,59,0,1,1.0,1,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,60,0,1,0.0,0,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,61,0,0,1.0,0,1.0
run-64a44415c5c0aa95,matched,ppo,1,combined,62,0,0,0.0,1,0.0
run-64a44415c5c0aa95,matched,ppo,1,combined,63,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,0,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,1,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,2,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,3,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,4,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,5,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,6,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,7,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,8,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,9,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,10,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,11,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,12,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,13,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,14,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,15,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,16,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,17,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,18,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,19,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,20,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,21,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,22,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,23,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,24,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,25,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,26,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,27,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,28,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,29,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,30,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,31,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,32,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,33,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,34,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,35,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,36,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,37,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,38,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,39,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,40,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,41,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,42,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,43,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,44,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,45,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,46,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,47,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,48,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,49,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,50,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,51,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,52,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,53,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,54,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,55,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,56,0,1,1.0,1,1.0
run-099344c8ec763e22,matched,ppo,2,combined,57,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,58,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,59,0,1,0.0,0,0.0
run-099344c8ec763e22,matched,ppo,2,combined,60,0,0,1.0,0,1.0
run-099344c8ec763e22,matched,ppo,2,combined,61,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,62,0,0,0.0,1,0.0
run-099344c8ec763e22,matched,ppo,2,combined,63,0,0,1.0,0,1.0
run-01c47f2b5c783579,matched,ppo,3,combined,0,0,0,1.0,0,1.0
run-01c47f2b5c783579,matched,ppo,3,combined,1,0,0,1.0,0,1.0
run-01c47f2b5c783579,matched,ppo,3,combined,2,0,1,0.0,0,0.0
run-01c47f2b5c783579,matched,ppo,3,combined,3,0,0,1.0,0,1.0
run-01c47f2b5c783579,matched,ppo,3,combined,4,0,0,1.0,0,1.0
run-01c47f2b5c783579,matched,ppo,3,combined,5,0,0,0.0,1,0.0
run-01c47f2b5c783579,matched,ppo,3,combined,6,0,1,0.0,0,0.0
run-01c47f2b5c783579,matched,ppo,3,combined,7,0,0,0.0,1,0.0
